DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,RRAM area,restraint
883,2560 16,15 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
884,2560 20,15 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
885,2560 24,15 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
886,2560 28,15 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
887,2560 32,15 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
888,2560 36,15 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
889,2560 40,15 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
890,2560 44,15 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
891,2560 48,15 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
892,2560 16,16 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
893,2560 20,16 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
894,2560 24,16 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
895,2560 28,16 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
896,2560 32,16 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
897,2560 36,16 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
898,2560 40,16 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
899,2560 44,16 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
900,2560 48,16 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
901,2560 16,17 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
902,2560 20,17 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
903,2560 24,17 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
904,2560 28,17 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
905,2560 32,17 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
906,2560 36,17 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
907,2560 40,17 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
908,2560 44,17 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
909,2560 48,17 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
910,2560 16,18 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
911,2560 20,18 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
912,2560 24,18 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
913,2560 28,18 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
914,2560 32,18 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
915,2560 36,18 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
916,2560 40,18 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
917,2560 44,18 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
918,2560 48,18 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
919,2560 16,19 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
920,2560 20,19 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
921,2560 24,19 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
922,2560 28,19 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
923,2560 32,19 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
924,2560 36,19 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
925,2560 40,19 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
926,2560 44,19 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
927,2560 48,19 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
928,2560 16,20 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
929,2560 20,20 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
930,2560 24,20 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
931,2560 28,20 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
932,2560 32,20 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
933,2560 36,20 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
934,2560 40,20 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
935,2560 44,20 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
936,2560 48,20 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
937,2560 16,21 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
938,2560 20,21 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
939,2560 24,21 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
940,2560 28,21 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
941,2560 32,21 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
942,2560 36,21 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
943,2560 40,21 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
944,2560 44,21 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
945,2560 48,21 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
946,2560 16,22 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
947,2560 20,22 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
948,2560 24,22 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
949,2560 28,22 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
950,2560 32,22 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
951,2560 36,22 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
952,2560 40,22 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
953,2560 44,22 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
954,2560 48,22 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
955,2560 16,23 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
956,2560 20,23 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
957,2560 24,23 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
958,2560 28,23 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
959,2560 32,23 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
960,2560 36,23 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
961,2560 40,23 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
962,2560 44,23 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
963,2560 48,23 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
964,2560 16,24 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
965,2560 20,24 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
966,2560 24,24 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
967,2560 28,24 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
968,2560 32,24 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
969,2560 36,24 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
970,2560 40,24 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
971,2560 44,24 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
972,2560 48,24 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
973,2560 16,25 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
974,2560 20,25 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
975,2560 24,25 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
976,2560 28,25 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
977,2560 32,25 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
978,2560 36,25 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
979,2560 40,25 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
980,2560 44,25 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
981,2560 48,25 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
982,2560 16,26 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
983,2560 20,26 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
984,2560 24,26 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
985,2560 28,26 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
986,2560 32,26 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
987,2560 36,26 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
988,2560 40,26 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
989,2560 44,26 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
990,2560 48,26 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
991,2560 16,27 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
992,2560 20,27 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
993,2560 24,27 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
994,2560 28,27 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
995,2560 32,27 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
996,2560 36,27 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
997,2560 40,27 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
998,2560 44,27 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
999,2560 48,27 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
1000,2560 16,28 48,0,73,0.0,9241500370174358.0,64155100000000.0,8310515772.732429,fail
1001,2560 20,28 44,0,73,0.0,9254520619543114.0,80193100000000.0,8310515772.732429,fail
1002,2560 24,28 40,0,73,0.0,9270144918785622.0,96231000000000.0,8310515772.732429,fail
1003,2560 28,28 36,0,73,0.0,9289241284526464.0,112269000000000.0,8310515772.732429,fail
1004,2560 32,28 32,0,73,0.0,9313111741702516.0,128307000000000.0,8310515772.732429,fail
1005,2560 36,28 28,0,73,0.0,9343802329500300.0,144345000000000.0,8310515772.732429,fail
1006,2560 40,28 24,0,73,0.0,9384723113230674.0,160383000000000.0,8310515772.732429,fail
1007,2560 44,28 20,0,73,0.0,9442012210453202.0,176421000000000.0,8310515772.732429,fail
1008,2560 48,28 16,0,73,0.0,9527945856286992.0,192459000000000.0,8310515772.732429,fail
1009,3072 16,1 48,73,0,7623971599612.395,0.0,76977100000000.0,0.0,pass
1010,3072 20,1 44,73,0,7623971599612.395,0.0,96220100000000.0,0.0,pass
1011,3072 24,1 40,73,0,7623971599612.395,0.0,115463000000000.0,0.0,pass
1012,3072 28,1 36,73,0,7623971599612.395,0.0,134706000000000.0,0.0,pass
1013,3072 32,1 32,73,0,7623971599612.395,0.0,153949000000000.0,0.0,pass
1014,3072 36,1 28,73,0,7623971599612.395,0.0,173192000000000.0,0.0,pass
1015,3072 40,1 24,73,0,7623971599612.395,0.0,192435000000000.0,0.0,pass
1016,3072 44,1 20,73,0,7623971599612.395,0.0,211678000000000.0,0.0,pass
1017,3072 48,1 16,73,0,7623971599612.395,0.0,230922000000000.0,0.0,pass
1018,3072 16,2 48,72,1,6865628066963.818,2444482325572.2495,76977100000000.0,87295333.74718937,pass
1019,3072 20,2 44,72,1,6865628066963.818,2444482325572.2495,96220100000000.0,87295333.74718937,pass
1020,3072 24,2 40,72,1,6865628066963.818,2444482325572.2495,115463000000000.0,87295333.74718937,pass
1021,3072 28,2 36,72,1,6865628066963.818,2444482325572.2495,134706000000000.0,87295333.74718937,pass
1022,3072 32,2 32,72,1,6865628066963.818,2444482325572.2495,153949000000000.0,87295333.74718937,pass
1023,3072 36,2 28,72,1,6865628066963.818,2444482325572.2495,173192000000000.0,87295333.74718937,pass
1024,3072 40,2 24,72,1,6865628066963.818,2444482325572.2495,192435000000000.0,87295333.74718937,pass
1025,3072 44,2 20,72,1,6865628066963.818,2444482325572.2495,211678000000000.0,87295333.74718937,pass
1026,3072 48,2 16,72,1,6865628066963.818,2444482325572.2495,230922000000000.0,87295333.74718937,pass
1027,3072 16,3 48,68,5,4777643243539.335,101361861090513.8,76977100000000.0,384099468.4876332,pass
1028,3072 20,3 44,68,5,4777643243539.335,101361861090513.8,96220100000000.0,384099468.4876332,pass
1029,3072 24,3 40,68,5,4777643243539.335,101361861090513.8,115463000000000.0,384099468.4876332,pass
1030,3072 28,3 36,68,5,4777643243539.335,101361861090513.8,134706000000000.0,384099468.4876332,pass
1031,3072 32,3 32,68,5,4777643243539.335,101361861090513.8,153949000000000.0,384099468.4876332,pass
1032,3072 36,3 28,68,5,4777643243539.335,101361861090513.8,173192000000000.0,384099468.4876332,pass
1033,3072 40,3 24,68,5,4777643243539.335,101361861090513.8,192435000000000.0,384099468.4876332,pass
1034,3072 44,3 20,68,5,4777643243539.335,101361861090513.8,211678000000000.0,384099468.4876332,pass
1035,3072 48,3 16,68,5,4777643243539.335,101361861090513.8,230922000000000.0,384099468.4876332,pass
1036,3072 16,4 48,59,14,1938480374295.045,1417240792124874.5,76977100000000.0,715821736.7269529,pass
1037,3072 20,4 44,59,14,1938480374295.045,1417240792124874.5,96220100000000.0,715821736.7269529,pass
1038,3072 24,4 40,59,14,1938480374295.045,1417240792124874.5,115463000000000.0,715821736.7269529,pass
1039,3072 28,4 36,59,14,1938480374295.045,1417240792124874.5,134706000000000.0,715821736.7269529,pass
1040,3072 32,4 32,59,14,1938480374295.045,1417240792124874.5,153949000000000.0,715821736.7269529,pass
1041,3072 36,4 28,59,14,1938480374295.045,1417240792124874.5,173192000000000.0,715821736.7269529,pass
1042,3072 40,4 24,59,14,1938480374295.045,1417240792124874.5,192435000000000.0,715821736.7269529,pass
1043,3072 44,4 20,59,14,1938480374295.045,1417240792124874.5,211678000000000.0,715821736.7269529,pass
1044,3072 48,4 16,59,14,1938480374295.045,1417240792124874.5,230922000000000.0,715821736.7269529,pass
1045,3072 16,5 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1046,3072 20,5 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1047,3072 24,5 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1048,3072 28,5 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1049,3072 32,5 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1050,3072 36,5 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1051,3072 40,5 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1052,3072 44,5 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1053,3072 48,5 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1054,3072 16,6 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1055,3072 20,6 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1056,3072 24,6 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1057,3072 28,6 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1058,3072 32,6 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1059,3072 36,6 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1060,3072 40,6 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1061,3072 44,6 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1062,3072 48,6 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1063,3072 16,7 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1064,3072 20,7 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1065,3072 24,7 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1066,3072 28,7 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1067,3072 32,7 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1068,3072 36,7 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1069,3072 40,7 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1070,3072 44,7 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1071,3072 48,7 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1072,3072 16,8 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1073,3072 20,8 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1074,3072 24,8 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1075,3072 28,8 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1076,3072 32,8 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1077,3072 36,8 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1078,3072 40,8 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1079,3072 44,8 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1080,3072 48,8 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1081,3072 16,9 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1082,3072 20,9 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1083,3072 24,9 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1084,3072 28,9 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1085,3072 32,9 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1086,3072 36,9 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1087,3072 40,9 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1088,3072 44,9 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1089,3072 48,9 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1090,3072 16,10 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1091,3072 20,10 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1092,3072 24,10 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1093,3072 28,10 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1094,3072 32,10 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1095,3072 36,10 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1096,3072 40,10 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1097,3072 44,10 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1098,3072 48,10 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1099,3072 16,11 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1100,3072 20,11 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1101,3072 24,11 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1102,3072 28,11 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1103,3072 32,11 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1104,3072 36,11 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1105,3072 40,11 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1106,3072 44,11 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1107,3072 48,11 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1108,3072 16,12 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1109,3072 20,12 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1110,3072 24,12 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1111,3072 28,12 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1112,3072 32,12 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1113,3072 36,12 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1114,3072 40,12 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1115,3072 44,12 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1116,3072 48,12 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1117,3072 16,13 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1118,3072 20,13 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1119,3072 24,13 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1120,3072 28,13 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1121,3072 32,13 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1122,3072 36,13 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1123,3072 40,13 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1124,3072 44,13 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1125,3072 48,13 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1126,3072 16,14 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1127,3072 20,14 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1128,3072 24,14 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1129,3072 28,14 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1130,3072 32,14 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1131,3072 36,14 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1132,3072 40,14 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1133,3072 44,14 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1134,3072 48,14 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1135,3072 16,15 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1136,3072 20,15 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1137,3072 24,15 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1138,3072 28,15 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1139,3072 32,15 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1140,3072 36,15 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1141,3072 40,15 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1142,3072 44,15 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1143,3072 48,15 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1144,3072 16,16 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1145,3072 20,16 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1146,3072 24,16 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1147,3072 28,16 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1148,3072 32,16 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1149,3072 36,16 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1150,3072 40,16 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1151,3072 44,16 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1152,3072 48,16 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1153,3072 16,17 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1154,3072 20,17 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1155,3072 24,17 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1156,3072 28,17 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1157,3072 32,17 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1158,3072 36,17 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1159,3072 40,17 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1160,3072 44,17 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1161,3072 48,17 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1162,3072 16,18 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1163,3072 20,18 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1164,3072 24,18 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
1165,3072 28,18 36,0,73,0.0,9289241284526464.0,134706000000000.0,8310515772.732429,fail
1166,3072 32,18 32,0,73,0.0,9313111741702516.0,153949000000000.0,8310515772.732429,fail
1167,3072 36,18 28,0,73,0.0,9343802329500300.0,173192000000000.0,8310515772.732429,fail
1168,3072 40,18 24,0,73,0.0,9384723113230674.0,192435000000000.0,8310515772.732429,fail
1169,3072 44,18 20,0,73,0.0,9442012210453202.0,211678000000000.0,8310515772.732429,fail
1170,3072 48,18 16,0,73,0.0,9527945856286992.0,230922000000000.0,8310515772.732429,fail
1171,3072 16,19 48,0,73,0.0,9241500370174358.0,76977100000000.0,8310515772.732429,fail
1172,3072 20,19 44,0,73,0.0,9254520619543114.0,96220100000000.0,8310515772.732429,fail
1173,3072 24,19 40,0,73,0.0,9270144918785622.0,115463000000000.0,8310515772.732429,fail
