DSE index,"DLA HW (pes, bw)","RRAM HW (tiles, bw)",DLA layernum,RRAM layernum,DLA EDP,RRAM EDP,DLA area,RRAM area,restraint
914,2048 32,33 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
915,2048 36,33 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
916,2048 40,33 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
917,2048 44,33 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
918,2048 48,33 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
919,2048 16,34 48,0,8,0.0,481842073343755.0,51333400000000.0,1738368780.209509,fail
920,2048 20,34 44,0,8,0.0,482027131915821.9,64166200000000.0,1738368780.209509,fail
921,2048 24,34 40,0,8,0.0,482249202202302.4,76999100000000.0,1738368780.209509,fail
922,2048 28,34 36,0,8,0.0,482520621441334.2,89831900000000.0,1738368780.209509,fail
923,2048 32,34 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
924,2048 36,34 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
925,2048 40,34 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
926,2048 44,34 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
927,2048 48,34 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
928,2048 16,35 48,0,8,0.0,481842073343755.0,51333400000000.0,1738368780.209509,fail
929,2048 20,35 44,0,8,0.0,482027131915821.9,64166200000000.0,1738368780.209509,fail
930,2048 24,35 40,0,8,0.0,482249202202302.4,76999100000000.0,1738368780.209509,fail
931,2048 28,35 36,0,8,0.0,482520621441334.2,89831900000000.0,1738368780.209509,fail
932,2048 32,35 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
933,2048 36,35 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
934,2048 40,35 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
935,2048 44,35 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
936,2048 48,35 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
937,2048 16,36 48,0,8,0.0,481842073343755.0,51333400000000.0,1738368780.209509,fail
938,2048 20,36 44,0,8,0.0,482027131915821.9,64166200000000.0,1738368780.209509,fail
939,2048 24,36 40,0,8,0.0,482249202202302.4,76999100000000.0,1738368780.209509,fail
940,2048 28,36 36,0,8,0.0,482520621441334.2,89831900000000.0,1738368780.209509,fail
941,2048 32,36 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
942,2048 36,36 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
943,2048 40,36 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
944,2048 44,36 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
945,2048 48,36 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
946,2048 16,37 48,0,8,0.0,481842073343755.0,51333400000000.0,1738368780.209509,fail
947,2048 20,37 44,0,8,0.0,482027131915821.9,64166200000000.0,1738368780.209509,fail
948,2048 24,37 40,0,8,0.0,482249202202302.4,76999100000000.0,1738368780.209509,fail
949,2048 28,37 36,0,8,0.0,482520621441334.2,89831900000000.0,1738368780.209509,fail
950,2048 32,37 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
951,2048 36,37 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
952,2048 40,37 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
953,2048 44,37 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
954,2048 48,37 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
955,2048 16,38 48,0,8,0.0,481842073343755.0,51333400000000.0,1738368780.209509,fail
956,2048 20,38 44,0,8,0.0,482027131915821.9,64166200000000.0,1738368780.209509,fail
957,2048 24,38 40,0,8,0.0,482249202202302.4,76999100000000.0,1738368780.209509,fail
958,2048 28,38 36,0,8,0.0,482520621441334.2,89831900000000.0,1738368780.209509,fail
959,2048 32,38 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
960,2048 36,38 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
961,2048 40,38 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
962,2048 44,38 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
963,2048 48,38 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
964,2048 16,39 48,0,8,0.0,481842073343755.0,51333400000000.0,1738368780.209509,fail
965,2048 20,39 44,0,8,0.0,482027131915821.9,64166200000000.0,1738368780.209509,fail
966,2048 24,39 40,0,8,0.0,482249202202302.4,76999100000000.0,1738368780.209509,fail
967,2048 28,39 36,0,8,0.0,482520621441334.2,89831900000000.0,1738368780.209509,fail
968,2048 32,39 32,0,8,0.0,482859895490123.8,102665000000000.0,1738368780.209509,fail
969,2048 36,39 28,0,8,0.0,483296104981424.6,115498000000000.0,1738368780.209509,fail
970,2048 40,39 24,0,8,0.0,483877717636492.6,128330000000000.0,1738368780.209509,fail
971,2048 44,39 20,0,8,0.0,484691975353587.56,141163000000000.0,1738368780.209509,fail
972,2048 48,39 16,0,8,0.0,485913361929230.3,153996000000000.0,1738368780.209509,fail
973,2560 16,4 48,8,0,6487271140350.001,0.0,64155100000000.0,0.0,pass
974,2560 20,4 44,8,0,6487271140350.001,0.0,80193100000000.0,0.0,pass
975,2560 24,4 40,8,0,6487271140350.001,0.0,96231000000000.0,0.0,pass
976,2560 28,4 36,8,0,6487271140350.001,0.0,112269000000000.0,0.0,pass
977,2560 32,4 32,8,0,6487271140350.001,0.0,128307000000000.0,0.0,pass
978,2560 36,4 28,8,0,6487271140350.001,0.0,144345000000000.0,0.0,pass
979,2560 40,4 24,8,0,6487271140350.001,0.0,160383000000000.0,0.0,pass
980,2560 44,4 20,8,0,6487271140350.001,0.0,176421000000000.0,0.0,pass
981,2560 48,4 16,8,0,6487271140350.001,0.0,192459000000000.0,0.0,pass
982,2560 16,5 48,8,0,6487271140350.001,0.0,64155100000000.0,0.0,pass
983,2560 20,5 44,8,0,6487271140350.001,0.0,80193100000000.0,0.0,pass
984,2560 24,5 40,8,0,6487271140350.001,0.0,96231000000000.0,0.0,pass
985,2560 28,5 36,8,0,6487271140350.001,0.0,112269000000000.0,0.0,pass
986,2560 32,5 32,8,0,6487271140350.001,0.0,128307000000000.0,0.0,pass
987,2560 36,5 28,8,0,6487271140350.001,0.0,144345000000000.0,0.0,pass
988,2560 40,5 24,8,0,6487271140350.001,0.0,160383000000000.0,0.0,pass
989,2560 44,5 20,8,0,6487271140350.001,0.0,176421000000000.0,0.0,pass
990,2560 48,5 16,8,0,6487271140350.001,0.0,192459000000000.0,0.0,pass
991,2560 16,6 48,8,0,6487271140350.001,0.0,64155100000000.0,0.0,pass
992,2560 20,6 44,8,0,6487271140350.001,0.0,80193100000000.0,0.0,pass
993,2560 24,6 40,8,0,6487271140350.001,0.0,96231000000000.0,0.0,pass
994,2560 28,6 36,8,0,6487271140350.001,0.0,112269000000000.0,0.0,pass
995,2560 32,6 32,8,0,6487271140350.001,0.0,128307000000000.0,0.0,pass
996,2560 36,6 28,8,0,6487271140350.001,0.0,144345000000000.0,0.0,pass
997,2560 40,6 24,8,0,6487271140350.001,0.0,160383000000000.0,0.0,pass
998,2560 44,6 20,8,0,6487271140350.001,0.0,176421000000000.0,0.0,pass
999,2560 48,6 16,8,0,6487271140350.001,0.0,192459000000000.0,0.0,pass
1000,2560 16,7 48,8,0,6487271140350.001,0.0,64155100000000.0,0.0,pass
1001,2560 20,7 44,8,0,6487271140350.001,0.0,80193100000000.0,0.0,pass
1002,2560 24,7 40,8,0,6487271140350.001,0.0,96231000000000.0,0.0,pass
1003,2560 28,7 36,8,0,6487271140350.001,0.0,112269000000000.0,0.0,pass
1004,2560 32,7 32,8,0,6487271140350.001,0.0,128307000000000.0,0.0,pass
1005,2560 36,7 28,8,0,6487271140350.001,0.0,144345000000000.0,0.0,pass
1006,2560 40,7 24,8,0,6487271140350.001,0.0,160383000000000.0,0.0,pass
1007,2560 44,7 20,8,0,6487271140350.001,0.0,176421000000000.0,0.0,pass
1008,2560 48,7 16,8,0,6487271140350.001,0.0,192459000000000.0,0.0,pass
1009,2560 16,8 48,8,0,6487271140350.001,0.0,64155100000000.0,0.0,pass
1010,2560 20,8 44,8,0,6487271140350.001,0.0,80193100000000.0,0.0,pass
1011,2560 24,8 40,8,0,6487271140350.001,0.0,96231000000000.0,0.0,pass
1012,2560 28,8 36,8,0,6487271140350.001,0.0,112269000000000.0,0.0,pass
1013,2560 32,8 32,8,0,6487271140350.001,0.0,128307000000000.0,0.0,pass
1014,2560 36,8 28,8,0,6487271140350.001,0.0,144345000000000.0,0.0,pass
1015,2560 40,8 24,8,0,6487271140350.001,0.0,160383000000000.0,0.0,pass
1016,2560 44,8 20,8,0,6487271140350.001,0.0,176421000000000.0,0.0,pass
1017,2560 48,8 16,8,0,6487271140350.001,0.0,192459000000000.0,0.0,pass
1018,2560 16,9 48,5,3,841370716775.9999,73547032939229.47,64155100000000.0,1269999989.6867397,pass
1019,2560 20,9 44,5,3,841370716775.9999,73577225288518.47,80193100000000.0,1269999989.6867397,pass
1020,2560 24,9 40,5,3,841370716775.9999,73613456107665.23,96231000000000.0,1269999989.6867397,pass
1021,2560 28,9 36,5,3,841370716775.9999,73657738219955.73,112269000000000.0,1269999989.6867397,pass
1022,2560 32,9 32,5,3,841370716775.9999,73713090860318.86,128307000000000.0,1269999989.6867397,pass
1023,2560 36,9 28,5,3,841370716775.9999,73784258540785.75,144345000000000.0,1269999989.6867397,pass
1024,2560 40,9 24,5,3,841370716775.9999,73879148781408.25,160383000000000.0,1269999989.6867397,pass
1025,2560 44,9 20,5,3,841370716775.9999,74011995118279.77,176421000000000.0,1269999989.6867397,pass
1026,2560 48,9 16,5,3,841370716775.9999,74211264623587.03,192459000000000.0,1269999989.6867397,pass
1027,2560 16,10 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1028,2560 20,10 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1029,2560 24,10 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1030,2560 28,10 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1031,2560 32,10 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1032,2560 36,10 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1033,2560 40,10 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1034,2560 44,10 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1035,2560 48,10 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1036,2560 16,11 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1037,2560 20,11 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1038,2560 24,11 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1039,2560 28,11 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1040,2560 32,11 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1041,2560 36,11 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1042,2560 40,11 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1043,2560 44,11 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1044,2560 48,11 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1045,2560 16,12 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1046,2560 20,12 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1047,2560 24,12 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1048,2560 28,12 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1049,2560 32,12 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1050,2560 36,12 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1051,2560 40,12 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1052,2560 44,12 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1053,2560 48,12 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1054,2560 16,13 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1055,2560 20,13 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1056,2560 24,13 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1057,2560 28,13 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1058,2560 32,13 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1059,2560 36,13 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1060,2560 40,13 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1061,2560 44,13 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1062,2560 48,13 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1063,2560 16,14 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1064,2560 20,14 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1065,2560 24,14 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1066,2560 28,14 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1067,2560 32,14 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1068,2560 36,14 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1069,2560 40,14 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1070,2560 44,14 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1071,2560 48,14 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1072,2560 16,15 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1073,2560 20,15 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1074,2560 24,15 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1075,2560 28,15 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1076,2560 32,15 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1077,2560 36,15 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1078,2560 40,15 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1079,2560 44,15 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1080,2560 48,15 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1081,2560 16,16 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1082,2560 20,16 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1083,2560 24,16 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1084,2560 28,16 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1085,2560 32,16 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1086,2560 36,16 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1087,2560 40,16 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1088,2560 44,16 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1089,2560 48,16 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1090,2560 16,17 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1091,2560 20,17 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1092,2560 24,17 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1093,2560 28,17 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1094,2560 32,17 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1095,2560 36,17 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1096,2560 40,17 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1097,2560 44,17 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1098,2560 48,17 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1099,2560 16,18 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1100,2560 20,18 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1101,2560 24,18 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1102,2560 28,18 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1103,2560 32,18 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1104,2560 36,18 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1105,2560 40,18 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1106,2560 44,18 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1107,2560 48,18 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1108,2560 16,19 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1109,2560 20,19 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1110,2560 24,19 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1111,2560 28,19 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1112,2560 32,19 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1113,2560 36,19 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1114,2560 40,19 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1115,2560 44,19 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1116,2560 48,19 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1117,2560 16,20 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1118,2560 20,20 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1119,2560 24,20 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1120,2560 28,20 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1121,2560 32,20 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1122,2560 36,20 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1123,2560 40,20 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1124,2560 44,20 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1125,2560 48,20 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1126,2560 16,21 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1127,2560 20,21 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1128,2560 24,21 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1129,2560 28,21 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1130,2560 32,21 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1131,2560 36,21 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1132,2560 40,21 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1133,2560 44,21 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1134,2560 48,21 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1135,2560 16,22 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1136,2560 20,22 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1137,2560 24,22 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1138,2560 28,22 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1139,2560 32,22 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1140,2560 36,22 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1141,2560 40,22 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1142,2560 44,22 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1143,2560 48,22 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1144,2560 16,23 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1145,2560 20,23 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1146,2560 24,23 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1147,2560 28,23 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1148,2560 32,23 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1149,2560 36,23 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1150,2560 40,23 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1151,2560 44,23 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1152,2560 48,23 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1153,2560 16,24 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1154,2560 20,24 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1155,2560 24,24 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1156,2560 28,24 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1157,2560 32,24 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1158,2560 36,24 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1159,2560 40,24 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1160,2560 44,24 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1161,2560 48,24 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1162,2560 16,25 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1163,2560 20,25 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1164,2560 24,25 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1165,2560 28,25 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1166,2560 32,25 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1167,2560 36,25 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1168,2560 40,25 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1169,2560 44,25 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1170,2560 48,25 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1171,2560 16,26 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1172,2560 20,26 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1173,2560 24,26 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1174,2560 28,26 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1175,2560 32,26 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1176,2560 36,26 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1177,2560 40,26 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1178,2560 44,26 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1179,2560 48,26 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1180,2560 16,27 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1181,2560 20,27 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1182,2560 24,27 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1183,2560 28,27 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1184,2560 32,27 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1185,2560 36,27 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1186,2560 40,27 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1187,2560 44,27 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1188,2560 48,27 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1189,2560 16,28 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1190,2560 20,28 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1191,2560 24,28 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1192,2560 28,28 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1193,2560 32,28 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1194,2560 36,28 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1195,2560 40,28 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1196,2560 44,28 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1197,2560 48,28 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1198,2560 16,29 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1199,2560 20,29 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1200,2560 24,29 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1201,2560 28,29 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1202,2560 32,29 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1203,2560 36,29 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1204,2560 40,29 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
1205,2560 44,29 20,0,8,0.0,484691975353587.56,176421000000000.0,1738368780.209509,fail
1206,2560 48,29 16,0,8,0.0,485913361929230.3,192459000000000.0,1738368780.209509,fail
1207,2560 16,30 48,0,8,0.0,481842073343755.0,64155100000000.0,1738368780.209509,fail
1208,2560 20,30 44,0,8,0.0,482027131915821.9,80193100000000.0,1738368780.209509,fail
1209,2560 24,30 40,0,8,0.0,482249202202302.4,96231000000000.0,1738368780.209509,fail
1210,2560 28,30 36,0,8,0.0,482520621441334.2,112269000000000.0,1738368780.209509,fail
1211,2560 32,30 32,0,8,0.0,482859895490123.8,128307000000000.0,1738368780.209509,fail
1212,2560 36,30 28,0,8,0.0,483296104981424.6,144345000000000.0,1738368780.209509,fail
1213,2560 40,30 24,0,8,0.0,483877717636492.6,160383000000000.0,1738368780.209509,fail
